127.0.0.1 - - [06/Nov/2012:11:10:44 +0000] "GET / HTTP/1.1" 200 3273
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:02 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A20%2B0000/2012-11-06T11%3A20%3A20%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:02 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A20%2B0000/2012-11-06T11%3A20%3A20%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 903
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:07 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A20%2B0000/2012-11-06T11%3A20%3A20%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:07 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A20%2B0000/2012-11-06T11%3A20%3A20%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 903
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:12 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A20%2B0000/2012-11-06T11%3A20%3A20%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:12 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A20%2B0000/2012-11-06T11%3A20%3A20%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 903
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:17 +0000] "GET /insight/services/resources?sortField=responseTimeScore&sortDesc=true&start=2012-11-06T11%3A05%3A17%2B0000&end=2012-11-06T11%3A20%3A17%2B0000&context=insight%3Atype%3DApplication HTTP/1.1" 200 900
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:17 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A20%2B0000/2012-11-06T11%3A20%3A20%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:17 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A20%2B0000/2012-11-06T11%3A20%3A20%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 903
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:17 +0000] "GET /insight/services/resources/insight:name=%22localhost%7Cmanager%22,type=Application/2012-11-06T11:05:17+0000/2012-11-06T11:20:17+0000/health?type=png HTTP/1.1" 200 140
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:17 +0000] "GET /insight/services/resources/insight:name=%22localhost%7CROOT%22,type=Application/2012-11-06T11:05:17+0000/2012-11-06T11:20:17+0000/health?type=png HTTP/1.1" 200 140
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:17 +0000] "GET /insight/services/resources/insight:name=%22localhost%7Crewards-online%22,type=Application/2012-11-06T11:05:17+0000/2012-11-06T11:20:17+0000/health?type=png HTTP/1.1" 200 168
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:19 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A17%2B0000/2012-11-06T11%3A20%3A17%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 357
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:22 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 582
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:22 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 904
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight HTTP/1.1" 302 -
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/ HTTP/1.1" 200 2785
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/dijit.js HTTP/1.1" 200 314
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/static-1.8.3.RELEASE/styles/style.css HTTP/1.1" 200 5514
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/tundra.css HTTP/1.1" 200 14835
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dojo/dojo.js HTTP/1.1" 200 236186
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dojox/gfx/svg.js HTTP/1.1" 200 4198
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dojox/gfx/shape.js HTTP/1.1" 200 2513
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dojox/gfx/path.js HTTP/1.1" 200 2074
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dojo/nls/dojo_en-gb.js HTTP/1.1" 200 1486
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/resources HTTP/1.1" 200 2974
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dojox/gfx/svg.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dojox/gfx/shape.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dojox/gfx/path.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:26 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dojo/nls/dojo_en-gb.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/images/logos.png HTTP/1.1" 200 7503
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/tabClose.png HTTP/1.1" 200 373
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/spriteArrows.png HTTP/1.1" 200 372
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/images/doubleArrowLeft.png HTTP/1.1" 200 2848
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dojo/resources/blank.gif HTTP/1.1" 200 71
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/services/resources/tree HTTP/1.1" 200 1065
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/images/doubleArrowRight.png HTTP/1.1" 200 2853
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A26%2B0000/2012-11-06T11%3A20%3A26%2B0000 HTTP/1.1" 200 976
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/treeExpand_loading.gif HTTP/1.1" 200 1757
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/folderClosed.gif HTTP/1.1" 200 654
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A26%2B0000/2012-11-06T11%3A20%3A26%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 357
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/services/resources?sortField=responseTimeScore&sortDesc=true&context=insight%3Atype%3DApplication&start=2012-11-06T11%3A05%3A26%2B0000&end=2012-11-06T11%3A20%3A26%2B0000 HTTP/1.1" 200 897
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/tooltipConnectorRight.png HTTP/1.1" 200 429
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 582
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 904
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static/images/health/healthlamp-unacceptable.png HTTP/1.1" 200 776
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/treeExpand_minus.gif HTTP/1.1" 200 191
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/folderOpened.gif HTTP/1.1" 200 694
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/i_half.gif HTTP/1.1" 200 97
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/treeExpand_plus.gif HTTP/1.1" 200 198
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static/images/health/healthlamp-excellent.png HTTP/1.1" 200 799
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/i.gif HTTP/1.1" 200 81
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/show.png HTTP/1.1" 200 298
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/splitContainerSizerH-thumb.png HTTP/1.1" 200 155
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/services/resources/insight:name=%22localhost%7Cmanager%22,type=Application/2012-11-06T11:05:26+0000/2012-11-06T11:20:26+0000/health?type=png HTTP/1.1" 200 140
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/services/resources/insight:name=%22localhost%7CROOT%22,type=Application/2012-11-06T11:05:26+0000/2012-11-06T11:20:26+0000/health?type=png HTTP/1.1" 200 140
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/services/resources/insight:name=%22localhost%7Crewards-online%22,type=Application/2012-11-06T11:05:26+0000/2012-11-06T11:20:26+0000/health?type=png HTTP/1.1" 200 168
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 582
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:27 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 904
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:32 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 582
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:32 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 904
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:32 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 582
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:32 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 904
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:37 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 582
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:37 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 904
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:37 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 582
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:37 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A40%2B0000/2012-11-06T11%3A20%3A40%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 904
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:42 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:42 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 905
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:42 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:42 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 905
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:45 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A05%3A26%2B0000/2012-11-06T11%3A20%3A26%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 786
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:45 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/treeExpand_leaf.gif HTTP/1.1" 200 115
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:45 +0000] "GET /insight/static-1.8.3.RELEASE/dojo/dijit/themes/tundra/images/leaf.gif HTTP/1.1" 200 429
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:45 +0000] "GET /insight/static/images/health/healthlamp-fair.png HTTP/1.1" 200 797
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:45 +0000] "GET /insight/static/images/health/healthlamp-good.png HTTP/1.1" 200 795
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:47 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:47 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 905
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:47 +0000] "GET /insight/services/resources?sortField=responseTimeScore&sortDesc=true&start=2012-11-06T11%3A05%3A47%2B0000&end=2012-11-06T11%3A20%3A47%2B0000&context=insight%3Atype%3DApplication HTTP/1.1" 200 897
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:47 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:47 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 905
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:47 +0000] "GET /insight/services/resources/insight:name=%22localhost%7CROOT%22,type=Application/2012-11-06T11:05:47+0000/2012-11-06T11:20:47+0000/health?type=png HTTP/1.1" 200 140
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:47 +0000] "GET /insight/services/resources/insight:name=%22localhost%7Cmanager%22,type=Application/2012-11-06T11:05:47+0000/2012-11-06T11:20:47+0000/health?type=png HTTP/1.1" 200 140
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:47 +0000] "GET /insight/services/resources/insight:name=%22localhost%7Crewards-online%22,type=Application/2012-11-06T11:05:47+0000/2012-11-06T11:20:47+0000/health?type=png HTTP/1.1" 200 167
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:49 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A05%3A47%2B0000/2012-11-06T11%3A20%3A47%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 357
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:51 +0000] "GET /insight/services/resources/insight%3Aname%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication/2012-11-06T11%3A05%3A47%2B0000/2012-11-06T11%3A20%3A47%2B0000 HTTP/1.1" 200 1696
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:51 +0000] "GET /insight/services/resources/insight%3Aname%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/metricData?dataPoints=30&start=0 HTTP/1.1" 200 672
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:51 +0000] "GET /insight/services/resources?sortField=responseTimeScore&sortDesc=true&context=insight%3Aname%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication&resourceType=APPLICATION_END_POINT&start=2012-11-06T11%3A05%3A47%2B0000&end=2012-11-06T11%3A20%3A47%2B0000 HTTP/1.1" 200 1455
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:51 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/health?dataPoints=30&start=0 HTTP/1.1" 200 1613
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:51 +0000] "GET /insight/services/resources/insight:Application=%22localhost%7Crewards-online%22,name=%22lifecycle%22,type=Application.EndPoint/2012-11-06T11:05:47+0000/2012-11-06T11:20:47+0000/health?type=png HTTP/1.1" 200 140
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:51 +0000] "GET /insight/services/resources/insight:Application=%22localhost%7Crewards-online%22,name=%22org.springframework.web.servlet.mvc.AbstractController%23handleRequest(HttpServletRequest,HttpServletResponse)%22,type=Application.EndPoint/2012-11-06T11:05:47+0000/2012-11-06T11:20:47+0000/health?type=png HTTP/1.1" 200 159
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:51 +0000] "GET /insight/services/resources/insight:Application=%22localhost%7Crewards-online%22,name=%22rewardsonline.accounts.AccountSearchController%23processSubmit(AccountSearchCriteria,BindingResult,Model)%22,type=Application.EndPoint/2012-11-06T11:05:47+0000/2012-11-06T11:20:47+0000/health?type=png HTTP/1.1" 200 140
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:51 +0000] "GET /insight/services/resources/insight:Application=%22localhost%7Crewards-online%22,name=%22rewardsonline.accounts.AccountSearchController%23search(AccountSearchCriteria)%22,type=Application.EndPoint/2012-11-06T11:05:47+0000/2012-11-06T11:20:47+0000/health?type=png HTTP/1.1" 200 140
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:51 +0000] "GET /insight/services/resources/insight:Application=%22localhost%7Crewards-online%22,name=%22admin%22,type=Application.EndPoint/2012-11-06T11:05:47+0000/2012-11-06T11:20:47+0000/health?type=png HTTP/1.1" 200 174
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:51 +0000] "GET /insight/services/resources/insight:Application=%22localhost%7Crewards-online%22,name=%22rewardsonline.accounts.AccountsController%23show()%22,type=Application.EndPoint/2012-11-06T11:05:47+0000/2012-11-06T11:20:47+0000/health?type=png HTTP/1.1" 200 140
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:51 +0000] "GET /insight/services/resources/insight:Application=%22localhost%7Crewards-online%22,name=%22rewardsonline.rewards.RewardsController%23show(String,Model)%22,type=Application.EndPoint/2012-11-06T11:05:47+0000/2012-11-06T11:20:47+0000/health?type=png HTTP/1.1" 200 140
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:52 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:52 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 905
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:56 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/health?dataPoints=30&start=0 HTTP/1.1" 200 1613
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:56 +0000] "GET /insight/services/resources/insight%3Aname%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/metricData?dataPoints=30&start=0 HTTP/1.1" 200 672
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:57 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/errorRate?dataPoints=45&flatten=true&start=0 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:20:57 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A06%3A00%2B0000/2012-11-06T11%3A21%3A00%2B0000/health?dataPoints=45&start=0 HTTP/1.1" 200 905
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:21:01 +0000] "GET /insight/services/resources/insight%3Aname%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication/2012-11-06T11%3A06%3A01%2B0000/2012-11-06T11%3A21%3A01%2B0000?fragments=vitals HTTP/1.1" 200 352
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:21:01 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A06%3A30%2B0000/2012-11-06T11%3A21%3A30%2B0000/health?dataPoints=30&start=0 HTTP/1.1" 200 1612
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:21:01 +0000] "GET /insight/services/resources?sortField=responseTimeScore&sortDesc=true&start=2012-11-06T11%3A06%3A01%2B0000&end=2012-11-06T11%3A21%3A01%2B0000&context=insight%3Aname%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication&resourceType=APPLICATION_END_POINT HTTP/1.1" 200 1454
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:21:01 +0000] "GET /insight/services/resources/insight%3Aname%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication/2012-11-06T11%3A06%3A30%2B0000/2012-11-06T11%3A21%3A30%2B0000/metricData?dataPoints=30&start=0 HTTP/1.1" 200 672
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:21:01 +0000] "GET /insight/services/resources/insight:Application=%22localhost%7Crewards-online%22,name=%22rewardsonline.accounts.AccountSearchController%23processSubmit(AccountSearchCriteria,BindingResult,Model)%22,type=Application.EndPoint/2012-11-06T11:06:01+0000/2012-11-06T11:21:01+0000/health?type=png HTTP/1.1" 200 140
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:21:01 +0000] "GET /insight/services/resources/insight:Application=%22localhost%7Crewards-online%22,name=%22lifecycle%22,type=Application.EndPoint/2012-11-06T11:06:01+0000/2012-11-06T11:21:01+0000/health?type=png HTTP/1.1" 200 140
